Human gene name,Human gene stable ID,Gene name
SYCP3,ENSG00000139351,Gm21294
,,Gm28472
SYCP3,ENSG00000139351,Gm21095
,,Gm50048
,,Gm19466
,,Gm28473
,,Gm28474
CHST9,ENSG00000154080,Chst9
SYCP3,ENSG00000139351,Gm21488
,,Gm10036
,,Gm28854
,,Gm24228
,,Gm28858
,,Gm4835
SYCP3,ENSG00000139351,Gm20890
RN7SKP247,ENSG00000223026,Gm54353
,,Gm50076
RN7SKP206,ENSG00000222755,Gm54354
,,Gm7665
CDH2,ENSG00000170558,Cdh2
,,Gm28245
SYCP3,ENSG00000139351,Gm21173
,,Gm29203
SYCP3,ENSG00000139351,Gm21497
,,Gm20802
,,Gm29070
SYCP3,ENSG00000139351,Gm28553
,,Gm15485
,,Gm15328
,,Gm21873
,,Gm29190
,,Gm7670
,,1700001G01Rik
SYCP3,ENSG00000139351,Gm21760
,,Gm22470
,,Gm54355
,,4930545E07Rik
SYCP3,ENSG00000139351,Gm21858
,,Gm50082
CEP120,ENSG00000168944,Cep120
,,Gm29244
SYCP3,ENSG00000139351,Gm57478
SYCP3,ENSG00000139351,Gm20792
,,Gm28754
SYCP3,ENSG00000139351,Gm21865
SYCP3,ENSG00000139351,Gm35134
,,Gm37998
SYCP3,ENSG00000139351,Gm30737
,,Gm36987
,,Gm28531
SYCP3,ENSG00000139351,Gm21996
,,Gm50083
,,Gm28105
,,Gm54356
,,Gm50084
,,Gm28104
,,Gm31086
,,Gm28103
,,Gm38432
SYCP3,ENSG00000139351,Gm28102
,,Gm54357
,,Gm54358
CSNK1G3,ENSG00000151292,Csnk1g3
,,Gm28488
,,Gm28491
SYCP3,ENSG00000139351,Gm28490
,,Gm5507
,,Gm8594
,,Gm29579
,,Gm50361
SYCP3,ENSG00000139351,Gm29582
,,4933434P08Rik
,,9330117O12Rik
,,Gm5821
,,Gm33732
,,Gm50365
,,Gm50366
SYCP3,ENSG00000139351,Gm28870
DSC3,ENSG00000134762,Dsc3
,,Gm28279
SYCP3,ENSG00000139351,Gm21739
SYCP3,ENSG00000139351,Gm21256
SYCP3,ENSG00000139351,Gm20838
,,Gm28890
SYCP3,ENSG00000139351,Gm28891
ZNF608,ENSG00000168916,Zfp608
SYCP3,ENSG00000139351,Gm20837
,,Gm29503
SYCP3,ENSG00000139351,Gm21861
,,Gm24183
,,Gm54359
,,Gm34073
,,Gm21722
RNU6-564P,ENSG00000222915,Gm22597
,,Gm37828
,,Gm28898
,,Gm37337
SYCP3,ENSG00000139351,Gm28897
RN7SL806P,ENSG00000242719,Gm24514
RN7SL396P,ENSG00000244642,Gm24514
RN7SL740P,ENSG00000244294,Gm24514
RN7SL752P,ENSG00000239437,Gm24514
,,Gm26959
,,Gm8614
,,Gm6942
,,Gm4230
,,Gm54360
SYCP3,ENSG00000139351,Gm29564
,,Gm6944
,,Gm54361
,,Gm23555
,,Gm54362
,,Gm50385
,,Gm8629
SYCP3,ENSG00000139351,Gm28827
GRAMD2B,ENSG00000155324,Gramd2b
SYCP3,ENSG00000139351,Gm29110
,,Gm38107
SYCP3,ENSG00000139351,Gm31571
SYCP3,ENSG00000139351,Gm29866
,,Gm36950
,,Gm29523
,,Gm29524
,,Gm29528
,,Gm20777
,,Gm28955
,,Gm28954
SYCP3,ENSG00000139351,Gm28510
DSC2,ENSG00000134755,Dsc2
,,Gm29525
,,Gm29526
,,Gm20737
,,Gm21775
,,Gm21900
,,Gm29527
,,Gm20775
,,Gm29522
,,Gm28917
SYCP3,ENSG00000139351,Gm28919
,,Gm21719
,,Gm28921
,,Gm28920
,,Gm28444
,,Gm48311
,,Gm28171
,,Gm24142
,,Gm28173
,ENSG00000201500,AF357341
,,Gm22170
,,Mir882
,ENSG00000201500,Gm22981
,,Gm37236
,,Gm35725
,,Gm29194
,,Gm21778
,ENSG00000201500,Gm25856
,,Gm29195
,,Gm35890
,,Gm29196
SNORD114-4,ENSG00000200832,Gm23787
SNORD114-12,ENSG00000202270,Gm23787
SNORD114-19,ENSG00000199942,Gm23787
SNORD114-2,ENSG00000200823,Gm23787
SNORD114-14,ENSG00000199593,Gm23787
,,Gm28435
,,Gm4929
,,Gm28436
,,Gm29197
,ENSG00000201500,Gm25854
,,Gm54349
,,Gm49374
,,Gm29158
SNORD114-24,ENSG00000201899,Gm22205
,,Gm7126
,,Gm21854
,ENSG00000222095,Gm25224
SNORD114-31,ENSG00000200089,Gm25224
,,Gm9194
,,Gm28768
,,Mir379
,,Gm48479
,,Gm28769
,,Mir411
,,Gm48480
,,Gm20914
MIR299,ENSG00000207749,Mir299a
,,Gm48482
,,Mir299b
,,Gm54365
,,Gm21812
,,Mir380
LRATD1,ENSG00000162981,Lratd1
,,Gm29535
,,Gm29533
,,Gm29534
,,Mir1197
,,Gm21874
MIR323A,ENSG00000199069,Mir323
,,Mir758
,,Gm16497
,,Gm28849
,,Gm28847
,,Gm29475
,,Gm20821
,,Mir329
MIR494,ENSG00000194717,Mir494
,,Gm48498
,,Gm28999
,,Gm9847
,,Mir679
,,Mir1193
,,Gm21244
RNU6-1071P,ENSG00000201789,Gm25414
RNU6-1171P,ENSG00000252515,Gm25414
RNU6-465P,ENSG00000207149,Gm25414
,,Mir666
,,Gm48504
,,Gm29364
,,Mir543
,,Gm26449
,,Mir495
,,Gm9202
,,Gm29363
,,Mir667
,,Mir376c
,,Mir654
,,Mir376b
,,Gm54366
,,Mir376a
MIR539,ENSG00000202560,Mir300
,,Gm21292
,,4930448C13Rik
,,Gm21721
,,Gm29366
,,Gm29281
,,Gm29330
,,Gm21425
MIR381,ENSG00000199020,Mir381
,,Mir487b
,,Gm54367
,,Gm20773
,,Gm54368
,,Mir539
,,Gm54369
,,Mir544
,,Gm21151
,,Gm19084
,,Gm29409
,,Gm48539
DSC1,ENSG00000134765,Dsc1
,,Gm48541
,,Gm28632
,,Gm17915
TRIB2,ENSG00000071575,Trib2
,,Gm28101
,,Gm33815
,,Gm21160
,,Gm28637
,,Gm28636
,,Gm28081
,,Mir6387
,,Gm5432
,,Gm28080
,,Gm48558
,,Gm21524
,,Gm48557
,,Gm28302
,,Gm28300
,,Gm48584
,,Gm36235
,,Gm28301
,,Gm18114
,,Gm48607
,,G530011O06Riky
,,Mid1-ps1
,,Gm48605
,,Gm21742
VRTN,ENSG00000133980,Vrtn
,,Gm37765
,,Gm38229
,,Gm36866
,,Gm21412
,,Gm38035
,,Mirg
,,Gm37875
,,Gm21875
,,Gm20904
,,Gm29576
,,Gm21163
,,Gm28122
,,Gm30045
DSG1,ENSG00000134760,Dsg1c
,,Gm21921
,,Gm37112
,,Gm37287
,,Gm30175
,,Gm21350
,,Gm20857
,,Gm30705
,,Gm22271
,,2410080I02Rik
,,Gm21773
,,Gm37451
,,Gm37793
KLF9,ENSG00000119138,Klf9
,,Gm30858
,,Gm21791
,,Gm21427
DSG1,ENSG00000134760,Dsg1a
,,Mir1192
,,Gm29577
,,Gm29573
MIR382,ENSG00000283170,Mir382
MIR134,ENSG00000207993,Mir134
MIR668,ENSG00000276352,Mir668
,,Mir485
HABP2,ENSG00000148702,Habp2
,,Mir453
,,Gm28377
MIR154,ENSG00000207978,Mir154
MIR496,ENSG00000207961,Mir496a
MIR377,ENSG00000199015,Mir377
,,Gm21776
,,Gm21155
SYNDIG1L,ENSG00000183379,Syndig1l
,,Gm37130
,,Gm37467
MIR541,ENSG00000216179,Mir541
MIR409,ENSG00000199107,Gm54371
,,Gm20928
,,Gm48573
,,Gm38363
MIR409,ENSG00000199107,Mir409
MIR412,ENSG00000199012,Mir412
,,Mir369
DSG1,ENSG00000134760,Dsg1b
MIR410,ENSG00000199092,Mir410
NUBPL,ENSG00000151413,Nubpl
,,Gm30174
,,Gm28619
,,Gm20793
,,Gm54341
,,Gm54342
,,Gm28993
,,Gm28994
,,Gm20795
,,Gm28596
,,Gm20832
,,Mir3072
,,Gm9661
,,Gm28597
,,Gm47431
,,Gm3379
ALDH7A1,ENSG00000164904,Aldh7a1
,,Gm35135
,,Gm28428
,,Gm20827
NPC2,ENSG00000119655,Npc2
,,Gm28427
,,Gm28426
,,Gm28425
,,Gm21729
,,4930511J24Rik
,,Gm35188
,,Gm28834
,,Gm34719
,,Gm47187
,,Gm28833
ISCA2,ENSG00000165898,Isca2
,,Gm29354
,,Gm29353
SMC5,ENSG00000198887,Smc5
,,Gm50460
,,Gm29357
,,Gm29356
,,Gm21914
,,Gm28617
ARHGAP5,ENSG00000100852,Arhgap5
,,Gm28618
,,Gm21774
,,Gm29537
,,Gm28781
,,Gm28174
,,Gm29433
,,Gm29215
,,Gm21801
,,Gm28850
,,1700031P21Rik
,,Gm21822
,,Gm21891
,,Gm21828
RNU6-8,ENSG00000202337,Gm24859
RNU6-7,ENSG00000201654,Gm24859
,,Gm21725
,,Gm29616
RNU6-8,ENSG00000202337,Gm23296
RNU6-7,ENSG00000201654,Gm23296
,,Gm35239
,,Gm21784
AKAP6,ENSG00000151320,Akap6
,,Gm20805
,,Gm29618
,,Gm29109
,,Gm29108
,,Gm21913
,,Gm54339
,,Gm21076
,,Gm29416
,,Gm54340
,,Gm21869
,,Gm20813
,,Gm28790
,,Gm29272
,,Gm21866
,,Gm21767
,,Gm30353
,,Gm30686
,,Gm47488
,,Gm31186
,,n-R5s58
,,Gm28371
,,Gm8642
,,Mir1258
NPAS3,ENSG00000151322,Npas3
,,Gm28595
DSG4,ENSG00000175065,Dsg4
,,Gm37032
,,Gm21882
,,Gm21797
,,Gm21800
,,Gm21842
,,Gm28170
,,Gm21744
,,Gm28764
,,Gm5688
PHAX,ENSG00000164902,Phax
,,Gm28762
,,1700030L22Rik
,,Gm28763
,,Gm41821
SYCP3,ENSG00000139351,Gm21094
,,1700060O08Rik
RNU6-806P,ENSG00000202017,Gm24263
MAMDC2,ENSG00000165072,Mamdc2
,,Gm35818
EGLN3,ENSG00000129521,Egln3
,,Gm21588
SPMIP10,ENSG00000196900,Spmip10
,,Gm28761
,,1700104L18Rik
,,Gm22220
,,Gm21599
,,Gm54374
,,Gm47552
,,Gm7550
,,Gm28765
,,Gm46328
,,Gm47553
,,Gm7557
,,Gm21752
,,Gm50283
,,Gm28365
,,Gm50288
,,Gm50289
LTBP2,ENSG00000119681,Ltbp2
LMNB1,ENSG00000113368,Lmnb1
,,Gm50445
SYCP3,ENSG00000139351,Gm21477
,,Gm50443
CFAP95,ENSG00000204711,Cfap95
,,Gm50422
,,Gm28368
,,Gm9493
,,Gm28369
,,Gm22144
,,Gm21542
,,Gm28367
,,Gm6563
,,Gm28844
PTAR1,ENSG00000188647,Ptar1
MARCHF3,ENSG00000173926,Marchf3
,,Gm28179
,,Gm50299
,,Gm28990
APBA1,ENSG00000107282,Apba1
DSG3,ENSG00000134757,Dsg3
,,Gm28079
,,Gm34396
,,Krtap20-2
,,Gm54382
,,Krtap21-1
,,Krtap6-2
IFITM2,ENSG00000185201,Ifitm7
IFITM1,ENSG00000185885,Ifitm7
IFITM3,ENSG00000142089,Ifitm7
,,Erdr1y
,,Gm23655
KRTAP8-1,ENSG00000183640,Krtap8-1
KRTAP7-1,ENSG00000274749,Krtap7-1
,,Gm50300
,,Gm48609
,,Gm50301
KRTAP11-1,ENSG00000182591,Krtap11-1
,,Gm4810
ENTREP1,ENSG00000135063,Entrep1
,,Gm47361
,,Gm49696
,,Gm23972
,,Gm17844
,,Gm47190
,,Gm47316
BMERB1,ENSG00000166780,Bmerb1
,,Gm47193
,,1700029F12Rik
,,Gm5791
,,Gm4935
,,Gm47194
,,Gm7065
,,Gm50305
CNTNAP3,ENSG00000106714,Cntnap3
CNTNAP3B,ENSG00000154529,Cntnap3
CNTNAP3C,ENSG00000283378,Cntnap3
,,1700021P04Rik
,,Gm15806
,,Gm15345
RABL3,ENSG00000144840,Rabl3
,,Gm18087
,,Tpi-rs10
TJP2,ENSG00000119139,Tjp2
C5orf63,ENSG00000164241,C330018D20Rik
,,D030025P21Rik
,,Ofcc1
,,Gm48709
,,Gm18739
,,Gm19486
,,Gm17139
DSG2,ENSG00000046604,Dsg2
PPP2R5C,ENSG00000078304,Ppp2r5c
,,Gm15807
,,Gm49569
,,Gm15808
HGD,ENSG00000113924,Hgd
FAM169A,ENSG00000198780,Fam169a
,,Gm16090
TTR,ENSG00000118271,Ttr
,,Gm46559
,,Gm10269
NDUFB4,ENSG00000065518,Ndufb4
B4GALT6,ENSG00000118276,B4galt6
,,Gm4600
,,Gm50310
,,Gm50308
MARF1,ENSG00000166783,Marf1
,,Gm8352
FXN,ENSG00000165060,Fxn
,,Gm47038
,,Gm47039
PLP2,ENSG00000102007,Prp2rt
,,Gm47041
,,Gm9979
MEGF10,ENSG00000145794,Megf10
,,Nsa2
,,Gm16216
PIP5K1B,ENSG00000107242,Pip5k1b
,,9330199G10Rik
TFAP2A,ENSG00000137203,Tfap2a
,,Gm54384
MIR484,ENSG00000283736,Mir484
FSTL1,ENSG00000163430,Fstl1
,,Gm50200
,,B930059L03Rik
,,Gm50201
,,Gm35558
,,Gm35558
,,Gm35558
TRAPPC8,ENSG00000153339,Trappc8
AREL1,ENSG00000119682,Arel1
BTN3A1,ENSG00000026950,Btnl12
,,Gm54385
LRRC58,ENSG00000163428,Lrrc58
,,Gm15725
GPR156,ENSG00000175697,Gpr156
,,Pip5k1bos
PABIR1,ENSG00000187866,Pabir1
TMEM252,ENSG00000181778,Tmem252
PGM5,ENSG00000154330,Pgm5
RNU1-109P,ENSG00000206687,Gm25140
GSK3B,ENSG00000082701,Gsk3b
,,Gm47061
,,Gm26688
,,Gm47067
,,Gm48107
,,Gm6245
,,Gm7201
,,Gm35160
,,Gm17800
GCNT2,ENSG00000111846,Gcnt2
,,Gm50342
CYCS,ENSG00000172115,Gm10053
FOXD4L4,ENSG00000184659,Foxd4
FOXD4L5,ENSG00000204779,Foxd4
FOXD4,ENSG00000170122,Foxd4
FOXD4L3,ENSG00000187559,Foxd4
FOXD4L6,ENSG00000273514,Foxd4
FOXD4L1,ENSG00000184492,Foxd4
,,Gm54372
NRAP,ENSG00000197893,Nrap
RNF125,ENSG00000101695,Rnf125
SNORA17A,ENSG00000274998,Gm25617
,,Gm25617
,,Mir5124a
,,Gm48192
,,Gm31683
NDE1,ENSG00000072864,Nde1
,,Gm48188
,,5530402G07Rik
,,Gm7762
,,Vmn2r-ps95
,,Gm7768
,,Gm40983
RNF138,ENSG00000134758,Rnf138
,,Gm48103
,,Gm21930
,,Gm48111
,,Cbx3-ps5
,,Vmn2r-ps96
,,Gm17193
NME8,ENSG00000086288,Nme8
DYNC1H1,ENSG00000197102,Dync1h1
MEP1B,ENSG00000141434,Mep1b
,,Gm6378
GAREM1,ENSG00000141441,Garem1
TIAM1,ENSG00000156299,Tiam1
,,Hmgb1-ps11
Y_RNA,ENSG00000200651,Gm54376
Y_RNA,ENSG00000202385,Gm54376
Y_RNA,ENSG00000207371,Gm54376
Y_RNA,ENSG00000199546,Gm54376
Y_RNA,ENSG00000199630,Gm54376
,,Gm50049
PAK1IP1,ENSG00000111845,Pak1ip1
,,Gm50052
,,Gm22886
,,Gm4837
,,Gm17111
FBN2,ENSG00000138829,Fbn2
,,1700001K19Rik
,,Gm54380
,,Fcf1
,,Gm48136
,,Gm48168
,,Gm48166
,,Gpr141b
,,Zfp1000
,,Gm48171
TMEM14C,ENSG00000111843,Tmem14c
HSP90AA1,ENSG00000080824,Hsp90aa1
,,Gm48169
,,Gm48167
,,Cbx3-ps2
,,Vmn2r-ps97
,,Gm3829
GPR141,ENSG00000187037,Gpr141
,,Gm26639
,,Gm19154
,,Gm48170
,,Gm5446
,,Gm48164
,,Gm48185
,,Gm48186
,,Gm19118
,,Vmn2r-ps98
,,Gm38428
ELMO1,ENSG00000155849,Elmo1
,,Gm54377
KLHL14,ENSG00000197705,Klhl14
SLC27A6,ENSG00000113396,Slc27a6
,,Gm2805
,,Gm7307
,,Gm49704
SOD1,ENSG00000142168,Sod1
LPIN1,ENSG00000134324,Lpin1
,,4930426D05Rik
SCAF4,ENSG00000156304,Scaf4
,,Gm23270
ISOC1,ENSG00000066583,Isoc1
,,Gm47665
,,Gm32036
,,Gm47664
,,Gm47657
,,Gm47721
,,Gm14874
,,Gm7611
,,Gm15061
,,Gm7614
,,Gm3657
,,Gm48412
,,Gm48413
,,Gm54363
,,Vmn2r-ps108
,,Gm14875
,,Gm15076
,,Gm50227
,,Gm3943
,,Gm48414
ADAMTS19,ENSG00000145808,Adamts19
,,Gm8261
,,Gm10323
GPR50,ENSG00000102195,Gpr50
,,Cbx3-ps4
AOAH,ENSG00000136250,Aoah
,,Gm15075
,,Gm15074
,,Gm14723
,,Gm3669
,,Gm17197
,,Rpl30-ps10
,,Gm4996
ZNG1F,ENSG00000215126,Zng1
ZNG1E,ENSG00000147996,Zng1
ZNG1C,ENSG00000196873,Zng1
SLC16A2,ENSG00000147100,Slc16a2
CCDC178,ENSG00000166960,Ccdc178
,,Gm37956
SYCP3,ENSG00000139351,Gm10488
,,Gm14893
,,Gm54364
,,Vmn2r-ps109
,,Gm9164
,,E330016L19Rik
,,Gm5451
,,Gm9166
,,Mir3084-1
,,Gm47727
SNORA19,ENSG00000207468,Gm54426
,,Gm3681
,,Gm7911
CASP7,ENSG00000165806,Casp7
RNU1-75P,ENSG00000194297,Gm54437
VMA21,ENSG00000160131,Vma21
,,Or2p2
,,Gm49707
,,Gm49708
,,Gm49709
,,Gm49710
MAK,ENSG00000111837,Mak
HUNK,ENSG00000142149,Hunk
DOCK8,ENSG00000107099,Dock8
SYCP3,ENSG00000139351,Gm14632
MINAR2,ENSG00000186367,Minar2
,,Gm36001
,,1110008E08Rik
,,Gm49714
,,Gm23406
,,Gm36169
,,Gm49715
,,Gm7437
MIS18A,ENSG00000159055,Mis18a
,,Gm14974
,,Gm7438
HTR2C,ENSG00000147246,Htr2c
MRAP,ENSG00000170262,Mrap
CHSY3,ENSG00000198108,Chsy3
URB1,ENSG00000142207,Urb1
,,Mir6355
,,Gm54378
,,Gm8697
,,Gm38695
,,Gm50235
,,Gm18217
,,Gm54379
,,Gm18218
,,Iigp1c
RLIM,ENSG00000131263,Rlim
,,Gm5970
,,Gm24252
,,Gm4841
KANK1,ENSG00000107104,Kank1
,,Gm50237
,,F830016B08Rik
,,Gm8714
,,Iigp1
,,BC023105
SMIM3,ENSG00000256235,Smim3
SNORA35,ENSG00000208839,Snora35
,,Mir3552
,,Gm14892
,,Mir764
,,Gm23378
,,Gm34432
,,Mir1912
DCTN4,ENSG00000132912,Dctn4
RNU6-1131P,ENSG00000201825,Gm26207
,,Gm5249
PASD1,ENSG00000166049,Pasd1
DMRT1,ENSG00000137090,Dmrt1
DMRT3,ENSG00000064218,Dmrt3
SNORA17A,ENSG00000274998,Gm22266
,,Mir1264
,,Mir1298
MIR544A,ENSG00000207587,Gm54370
,,Mir1911
MIR448,ENSG00000199001,Mir448
GFM2,ENSG00000164347,Gfm2
SYCP3,ENSG00000139351,Gm10487
DMRT2,ENSG00000173253,Dmrt2
MYH11,ENSG00000133392,Myh11
,,Gm8825
,,1700048O14Rik
,,Gm50376
,,Gm25176
,,Gm50377
PRRG3,ENSG00000130032,Prrg3
,,Gm50378
,,Gm34808
,,Gm50379
NHLRC2,ENSG00000196865,Nhlrc2
NEXMIF,ENSG00000050030,Nexmif
,,Gm48775
,,Gm32441
,,Gm49137
NOL4,ENSG00000101746,Nol4
,,Mir672
,,Gm18926
ADRB1,ENSG00000043591,Adrb1
FATE1,ENSG00000147378,Fate1
,,Gm49007
,,Gm16973
,,Mif-ps9
,,Gm24770
CCDC186,ENSG00000165813,Ccdc186
,,Gm9287
,,Gm33525
WDR20,ENSG00000140153,Wdr20
,,Gm54390
,,Gm23276
,,Gm9290
IL13RA2,ENSG00000123496,Il13ra2
PSPC1,ENSG00000121390,Pspc1
NTSR2,ENSG00000169006,Ntsr2
YLPM1,ENSG00000119596,Ylpm1
,,Gm5242
PACS1,ENSG00000175115,Pacs1
CNGA2,ENSG00000183862,Cnga2
,,Gm4479
DACH1,ENSG00000276644,Dach1
,,Gm22495
,,Gm7788
MAGEA10,ENSG00000124260,Magea4
RBM22,ENSG00000086589,Rbm22
,,Btbd35f1
,,Gm47265
ABCB7,ENSG00000131269,Abcb7
DTNA,ENSG00000134769,Dtna
,,Spin2h
,,Vcp-rs
,,Gm6238
,,Btbd35f21
,,Gm21789
UPRT,ENSG00000094841,Uprt
RNVU1-33,ENSG00000200597,Gm25831
RNU1-32P,ENSG00000200807,Gm25831
,,Gm16331
,,Gm26006
,,Gm46477
,,Gm54439
,,Gm50189
GABRE,ENSG00000102287,Gabre
,,Gm49017
,,Gm26139
,,Gm27034
SF3B2,ENSG00000087365,Sf3b2
ZMYM5,ENSG00000132950,Zmym5
MOK,ENSG00000080823,Mok
,,Gm49074
,,Gm16374
,,Gm28265
,,D930007P13Rik
,,Btbd35f5
SMUG1,ENSG00000123415,Smug1
,,Mir224
,,Mir452
,,Spin2-ps6
,,Gm15275
,,Gm15274
,,Btbd35f12
,,Gm2182
,,Spin2-ps7
MAGEA10,ENSG00000124260,Magea10
CCDC134,ENSG00000100147,Ccdc134
,,Gm21979
,,Gm21990
,,Spin2-ps8
,,Gm2223
,,Gm2231
,,Btbd35f15
,,Prox2os
PROX2,ENSG00000119608,Prox2
,,Gm15273
,,Gm15281
,,Gm15279
ZDHHC15,ENSG00000102383,Zdhhc15
,,2410022M11Rik
,,Gm48906
,,Gm22498
,,Gm54391
,,Gm22218
,,Gm8983
WDHD1,ENSG00000198554,Wdhd1
,,Gm38355
,,Gm2436
,,Gm48340
CEP20,ENSG00000133393,Cep20
ZNF839,ENSG00000022976,Zfp839
,,Gm7023
,,Gm22430
,,Btbd35f13
,,Gm14822
,,1700121L16Rik
,,Btbd35f14
MAGEE2,ENSG00000186675,Magee2
,,Btbd35f6
MROH2B,ENSG00000171495,Mroh2b
,,Gm6285
,,Gm22090
,,Gm9673
,,Btbd35f9
,,Gm50203
,,Mpc1-ps
,,Gm15868
GAL3ST3,ENSG00000175229,Gal3st3
,,Gm49517
SRP54,ENSG00000100883,Srp54b
,,Spin2g
EVA1C,ENSG00000166979,Eva1c
,,Btbd35f8
,,Gm50208
,,Gm7074
,,Gm2288
,,Gm14552
CATSPER1,ENSG00000175294,Catsper1
GABRA3,ENSG00000011677,Gabra3
HEXB,ENSG00000049860,Hexb
CST6,ENSG00000175315,Cst6
,,Gm52999
TDRD1,ENSG00000095627,Tdrd1
,,Gm48881
ENC1,ENSG00000171617,Enc1
,,Gm14735
,,Mir767
MIR105-1,ENSG00000207957,Mir105
MIR105-2,ENSG00000207818,Mir105
SYCP3,ENSG00000139351,Gm10486
,,C430039J16Rik
FAM177A1,ENSG00000151327,Fam177a2
,,Gm33447
,,Gm8756
CBX5,ENSG00000094916,Cbx5
,,Gm32184
ZNF682,ENSG00000197124,Zfp457
ZNF727,ENSG00000214652,Zfp457
ZNF681,ENSG00000196172,Zfp457
ZNF678,ENSG00000181450,Zfp457
ZNF85,ENSG00000105750,Zfp457
ZNF736,ENSG00000234444,Zfp457
ZNF724,ENSG00000196081,Zfp457
ZNF738,ENSG00000172687,Zfp457
ZNF695,ENSG00000197472,Zfp457
,,Gm2446
,,Gm48352
,,Gm48824
,,Gm47898
ZNF682,ENSG00000197124,Zfp595
ZNF727,ENSG00000214652,Zfp595
ZNF681,ENSG00000196172,Zfp595
ZNF678,ENSG00000181450,Zfp595
ZNF85,ENSG00000105750,Zfp595
ZNF736,ENSG00000234444,Zfp595
ZNF724,ENSG00000196081,Zfp595
ZNF738,ENSG00000172687,Zfp595
ZNF695,ENSG00000197472,Zfp595
,,Gm36363
,,Gm15972
CINP,ENSG00000100865,Cinp
,,Gm7831
,,Gm49727
MAPRE2,ENSG00000166974,Mapre2
CFAP298,ENSG00000159079,Cfap298
C7,ENSG00000112936,C7
,,Gm28044
,,Gm49149
RNU6-1196P,ENSG00000252030,Gm24378
RNU6-1004P,ENSG00000252393,Gm24378
,,Gm49150
,,Gm28707
,,Gm25652
,,4930542C16Rik
,,Gm16077
HIVEP1,ENSG00000095951,Hivep1
CARD6,ENSG00000132357,Card6
,,Gm2309
,,Gm2318
,,Gm14553
SOCS4,ENSG00000180008,Socs4
SYCP3,ENSG00000139351,Gm14819
,,Rpl37
IGSF11,ENSG00000144847,Igsf11
,,Gm9502
ZMYM2,ENSG00000121741,Zmym2
SNORD72,ENSG00000212296,Snord72
EDN1,ENSG00000078401,Edn1
,,Gm10250
PRKAA1,ENSG00000132356,Prkaa1
,,Gm47118
,,Gm6049
,,Gm47125
,,Gm4764
,,Gm14554
,,Gm54448
,,H2bc23
,,Gm25624
LRCH2,ENSG00000130224,Lrch2
,,4930534H18Rik
DLST,ENSG00000119689,Dlst
,,Gm36742
,,Gm36903
,,Gm54403
H2AC4,ENSG00000278463,H2ac23
,,Gm8609
,,Gm54450
,,H4c17
LSAMP,ENSG00000185565,Lsamp
,,Gm15938
H4C2,ENSG00000278705,H4c18
SREBF2,ENSG00000198911,Srebf2
,,H2ac24
,,Mir6360
,,Gm54452
,,Gm23207
,,H2bc24
,,Gm46611
,,4930428N03Rik
,,Rpl19-ps7
ZNF397,ENSG00000186812,Zfp397
,,Gm47906
,,Gm11278
,,Gm10398
,,Mir1983
,,Gm11279
,,Gm47907
,,Gm54453
,,Gm38408
,,Gm11280
,,Zfp35
,,Gm47909
,,Gm32123
,,Gm32224
MAPK1IP1L,ENSG00000168175,Mapk1ip1l
ZNF24,ENSG00000172466,Zfp24
ARHGEF28,ENSG00000214944,Arhgef28
,,Gm37508
RNU6-1227P,ENSG00000206708,Gm22543
,,Gm18085
,,Gm36939
,,Gm54407
,,Gm54408
,,Gm54409
INO80C,ENSG00000153391,Ino80c
,,Gm54410
,,Gm54411
,,Gm28750
,,Gm49737
,,Gm49189
,,Gm49738
,,4930572O13Rik
,,Gm49190
GAP43,ENSG00000172020,Gap43
,,Zmiz1os1
,,Gm26660
,,Mir6540
,,Gm17747
,,Gm49739
,,4932412D23Rik
LGALS3,ENSG00000131981,Lgals3
,,Gm49530
GALNT1,ENSG00000141429,Galnt1
,,Gm25547
,,Gm33696
CLXN,ENSG00000034239,Clxn
SRP54,ENSG00000100883,Srp54c
MTBP,ENSG00000172167,Mtbp
,,Gm16400
,,Gm15167
,,Gm48405
PBDC1,ENSG00000102390,Pbdc1
,,Gm49376
,,Gm49536
,,Gm7731
,,Gm5404
GREB1,ENSG00000196208,Greb1
,,Gm6031
,,Gm7085
PIBF1,ENSG00000083535,Pibf1
SYNJ1,ENSG00000159082,Synj1
BANF1,ENSG00000175334,Banf1
,,Gm7701
,,Gm8289
,,Gm38410
MIR187,ENSG00000207797,Mir187
C18orf21,ENSG00000141428,2700062C07Rik
MAGEE1,ENSG00000198934,Magee1
EIF1AD,ENSG00000175376,Eif1ad
,,Gm6292
,,E530001F21Rik
,,Rpl30-ps9
,,Gm14824
,,Mir384
,,Gm15128
VWA2,ENSG00000165816,Vwa2
RPRD1A,ENSG00000141425,Rprd1a
,,Gm15081
,,Mir325
,,Rab9b-ps1
,,Gm15080
,,Gm15108
,,Gm15110
CDX1,ENSG00000113722,Cdx1
,,Gm14855
,,Gm14854
,,Gm8303
,,Gm7117
FGF16,ENSG00000196468,Fgf16
HMGXB3,ENSG00000113716,Hmgxb3
,,Gm4412
,,Gm15107
ZMIZ1,ENSG00000108175,Zmiz1
,,Gm15109
,,Gm15111
,,Gm15113
,,Gm8320
,,Gm15096
SART1,ENSG00000175467,Sart1
DOCK11,ENSG00000147251,Dock11
,,Gm49502
MIR33A,ENSG00000207932,Mir33
SHISA8,ENSG00000234965,Shisa8
SNTB1,ENSG00000172164,Sntb1
PPP2R3C,ENSG00000092020,Ppp2r3c
,,Gm46516
,,Zfp184
